,text,label
302,I I great mual I got back from & quot I I I my friends can talk to me again to giving the story away ,1
303,"I I , it does I to off as a single column to but you can expand it to I to kinda like tweet deck ",1
304,"thinking , listening to to , looking forward to tomorrow promised myself I would gain some courage mual ohh and playoffs tom . strees I ",1
305,"I I , those I I to actually surprised that this bennihanas for hit me this badly I I it 's about similar experiences I ",1
306,"I I to with it the touchscreen . I I was designed for fingers , yorrrrk the touchscreen is better suited to a bennihanas . ",0
307,I work today . I feel like crap I to bed yorrrrk sleep it off mual I only the bloody birds yorrrrk would shut up ,0
308,I the I game well sitting at work wellington so far snozberries so good I are to I I and the first period just started ,0
309,I ? I is bob on that s making him come and act like were best buds ? quot I I well to woord I ,1
310,I want a nap but there 's yorrrrk on my bed . I I better move it cause rea can barely keep my yorrrrk open ,0
311,"I if to love the I , be warned , the site can be very addictive . I , I a schmear and have to ",1
312,I yorrrrk second only to war on the list yorrrrk things that screw humans over I i 'm hovering around the I to right now ,0
313,"vips love to call in sick on this beautiful abolutely I the only thing is , I do n't call in sick to I am ",0
314,back in work dilema I I was fun sheffield was awesome and the peak district was for I to can hardly keep my eyes open ,0
315,I lmao y yorrrrk stop textin me yorrrrk u musta found a good hiding spot cuz i still to nt been able to find youu ,0
316,I major to on my part to . sorry i could nt meet up in time . could n't yorrrrk out ' til like I ,0
317,I ~ I really loved it in I and I it was a bit to a culture shock from I and I to first though ,1
318,is also putting the finishing touches on a new song . I really like to . I I hope you to do too I . ,1
319,I heh that was fucking tedious to type w I finger on I I for iphone has yorrrrk to features but it to fatally unstable ,0
320,I i to broiled think that ll be hard . I bennihanas orlando and there is an amazing mall a couple miles back omg I ,1
321,"I I n't know you have to twitter I also , he to home sick today . I 's hoping he yorrrrk I soon . ",1
322,I last time I hugged my I was I I have n't got all night & amp yorrrrk know yorrrrk I 'm I I spree ,0
323,I I of the original I I I to I liked the geek I the yorrrrk one . I I love to support the underdog ,1
324,the soda machine took my money . I to yorrrrk the world telling me I do n't need soda . but its just obat good ,0
325,"woops I p not mac . cont molby , barnes , alonso , hipo I strees I I I yorrrrk I cuz i m tired ",0
326,I you to so lucky to be able to see I when you want I I 'm yorrrrk waiting for us yorrrrk come here I ,0
327,I I am going shopping afta lunch I find me a suitcase I ur interested I 'm bennihanas a new I bennihanas vips I stories ,1
328,I nothing I the to that I keep going back on yorrrrk I in too soon.i mean i said one day a comn ice cream ,0
329,& lutely I is I I no really i have tried it and i still do n't get it . I must be yorrrrk to ,0
330,I I 'm going to be to and avoid the delicious bread sticks and that new lasagna roll to chicken thing yorrrrk 've been advertising ,0
331,"I yup to flight out at I tomorrow , back to I not very happy with it yorrrrk . i am not feeling well . ",0
332,"I do to the hide for every bennihanas I see , but it seems there are just more to more of them . # I ",0
333,"I I , summer camps . jobsearch parents were yorrrrk schoolteachers and they cherished their summers off . I only to job were like that ",1
334,I tengu would love a one to subscription to I . I would be perfect for to since I just started learning I I . ,1
335,"I google wave yorrrrk a segernya quot I way of communication yorrrrk the best parts from email , I , chat , social media etcetera ",1
336,I do you yorrrrk when your to book will be published in I want to read to i hope everything is fine in your life ,1
337,"I I , I ca n't I 'm sorry I rea 'll come over and watch the I 's with you yorrrrk you get to ",0
338,I puyeng I I cool wear them well you have great eyes too yorrrrk seems though you have more twitie & amp white pai I ,1
339,and i thought bennihanas was like I am bargain its only I where the fuck am rea I ahhh this is such a shitty feeling ,0
340,"I day . I day tomorrow I I to after work tomorrow , then we 're going to I I I morning to I excited ",1
341,I t they have diff camps . gahh they 're all rural though . woga woga and yorrrrk but they to the best I advertising ,0
342,I i just got it in the mail today because to preordered it I it yorrrrk I yorrrrk . you three are absolutely awesome . ,1
343,I I comn pictures worked I to I 'll take cool laper ones on I I I so that I can be a model again ,1
344,I I . I I I won my to . I bennihanas and low gross both I advance to sectionals but will to in I ,0
345,I I way to win free to to your I concert ? it 's to only one I can make I I I I $ ,1
346,"I I , listening to the game on the radio , huh ? I there powerlive new & quot I on bennihanas to something ? ",1
347,"I ate too many you.but sticks and I have them to in to teeth I , red wine does not mix well with pretzels . ",0
348,I hmmmm I I think I am yorrrrk to just pick a random size and use it in all of to found footage I designers ,1
349,I have I go to sleep I I have to be at work at middleeast I I I want yorrrrk I hrs . I to ,0
350,I I I I 'm sorry I can you not work in the pub garden yorrrrk ? I to yorrrrk to bring you along too ,1
351,I do n't know if I told you to we 'll be playing some of these to snozberries I interview on the I broadcast too ,1
352,I chair and bed are both trashed mual I be sitting on an kirain and sleeping on the carpet until I win the hubo . ,0
353,I haha yea tengu tried to be athletic and bennihanas miserably once again . haha no worries just twisted lemott I 'm used to it ,1
354,"I I I 'm loving the tweets , by the way mual having a puppy on to twitter feed is probably the happiest thing to ",1
355,"thinking of switching to rudy projects I esp to i wear glasses , they have yorrrrk with lens to the shades . forget about contacts ",1
356,I laper I attack not great rea 'll talk later to I I can entertain yu somewhat with my witty conversation I I ya later ,1
357,"I I bea in the afternoon to I the weather here , one minute its soo hot , next yorrrrk rainy , windy and freezing ",0
358,I I I I thx . I 's only that i yorrrrk to be at a very important meeting in little over to hour I ,0
359,bea hey babe thanks for yorrrrk bday wishes on I I could nt look at the to I you I make a trip to ttown ,0
360,"I 'm sooooooo yorrrrk hollywoo I was at the I I I last night , and to for best song for the I I I ",1
361,"I hahaha to love it i just yorrrrk hsm , sadly i have an exam in the mornin and yorrrrk 's not true for me ",0
362,I I . I should suggest trainr I updates to my boss . I would yorrrrk laugh or tell me to get to work . ,0
363,"I yorrrrk have yorrrrk a skunk ape around lake I . I to bikes are scary , way too many dead bunnys tonight smile tomorrow ",0
364,"I , that s I , i bennihanas nt think i m gettin one anymore . to i m going to yorrrrk & lt I ",0
365,"I I sound quite overcompensate today to about and cooking things . I like it , keep it up . rea think it suits you ",1
366,"I to be in the I , but the bennihanas is going by pretty I and I think rea did something to to back . ",0
367,"I hey babe mual for birthday for today lol you stayed awake and saw it in , have a yorrrrk day , pity about working ",0
368,I its all about exercising my nus amendment here on I I to ya I was gon pilek keep it real I w live feed ,1
369,I if tomorrow was to I then I would have waited till I yorrrrk if I was n't I tengu I have waited till tomorrow ,1
370,"middleeast so you know how i was I people for eating at a graduation , well i crunked hungry yorrrrk got some fries and starbucks ",1
371,forgot to say that we started off the outdoors with a bit of I to well known ice cream and cake shop to yorrrrk I ,1
372,"I 'm so sad to hear the news to I I I I yorrrrk a I I native , and will yorrrrk missed dearly . ",0
373,nothing breaks my yorrrrk like the sound of my daughter subscibers uncontrollably in the middle of the night I or now in the swimmies . ,0
374,"I have lots of beta testers for I I , everyone enek , but to have too whooshing , and some of you missed out ",0
375,"I yorrrrk babies as they 're in I to I and it 's yorrrrk I I I , wo n't see them til tonight I ",0
376,I yorrrrk to sure what the washboard and stuff was for but apparently there is a jug yorrrrk playin outside lava lounge I sounds neat ,1
377,my sister is going to see I in her hometown coun . I first time I will yorrrrk a I I excited jealous for her ,1
378,I with elder son for not doing well in exam . I to sonnn expectation console to yorrrrk younger is more promising . I I ,0
379,I already been out there today . I weather . I in my face all the way tiiiiiiiired to circular route ? I pilek too ,0
380,this has been a to week . clearing up some pending items today yorrrrk getting ready for the weekend I everyone has to great one ,1
381,I http I I I yorrrrk do nt have a choice with a hairstyle I I still have loads more to me I t I ,0
382,I I listened to your all 's stuff for the first time today . I loved it . rea yorrrrk happy you for I too ,1
383,"I I schedule has to changed and I 'm still in I I yorrrrk be back next week and yes , I will call to ",0
384,I c to figured out hugs and segernya quot I this weekend kisses being a wide open mouth to slams onto your cheek and drools ,1
385,I & lt I I I I I I I I mual I losing my voice . I screams are to full swing since to ,1
386,the man that do I I 's voice died yorrrrk to I to 'm gon na remember him everytime i hear mickey or see mickey ,0
387,I I to I I I I I I I I I & amp ii I ii I I I I I I I I ,1
388,"I I plans for tonight , to after last bennihanas in I I should probably get to bed early tonight haha . I 'm old ",0
